eval_loss,eval_accuracy,eval_micro_f1,eval_macro_f1,eval_weighted_f1,n_dist,opt_object,elapsed_time,done,time_this_iter_s,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,config,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag
0.24503138661384583,94.28950863213812,94.28950863213812,93.54322166896324,94.28076308178841,0.4804792969946223,94.28950863213812,1561.7790069580078,True,390.4711184501648,,,1,ee6e2d58,bd1a9b2ba47a46308e13713499255785,2023-05-25_02-18-54,1684977534,390.4711184501648,31138,gpu-e-12,10.43.6.12,"{'tag': 'pretrained_trail1_n-aug4', 'alpha': 0.1, 'n_aug': 4, 'aug_method': <function influential_aug at 0x2ba354f58d08>, 'aug_mode': <function backtranslation at 0x2ba354af1158>, 'prob': 0.9213195108764419, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_aug', 'backtranslation', 0.9213195108764419)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 5000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",390.4711184501648,0,1,0.004437685012817383,"21_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.1000,aug=None,aug_method=function_influential_aug_at_0x2ba354f58d08,aug_mode=function_backtranslation_at_0x2ba354af1158,class_imbalance=0.7500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=4,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.9213,seed=42,sparsity=5000,tag=pretrained_trail1_n-aug4,topN=3,trail=1,until=5","[[('influential_aug', 'backtranslation', 0.9213195108764419)]]"
0.2656860947608948,93.09428950863213,93.09428950863213,92.15134459036898,93.06538698240183,0.47564926622194825,93.09428950863213,975.1879930496216,True,243.81873655319214,,,1,cf7e899c,745e7420ab0b4ef181f25a05a6dc085f,2023-05-25_01-44-55,1684975495,243.81873655319214,18143,gpu-e-12,10.43.6.12,"{'tag': 'pretrained_trail1_n-aug4', 'alpha': 0.1, 'n_aug': 4, 'aug_method': <function random_forget_majority at 0x2ba354f58ea0>, 'aug_mode': <function backtranslation at 0x2ba354af1158>, 'prob': 0.17972323417236857, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_forget_majority', 'backtranslation', 0.17972323417236857)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 5000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",243.81873655319214,0,1,0.004449367523193359,"14_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.1000,aug=None,aug_method=function_random_forget_majority_at_0x2ba354f58ea0,aug_mode=function_backtranslation_at_0x2ba354af1158,class_imbalance=0.7500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=4,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.1797,seed=42,sparsity=5000,tag=pretrained_trail1_n-aug4,topN=3,trail=1,until=5","[[('random_forget_majority', 'backtranslation', 0.17972323417236857)]]"
0.30470237135887146,93.09428950863213,93.09428950863213,92.15134459036898,93.06538698240183,0.4806020164695136,93.09428950863213,1512.082579612732,True,378.0475811958313,,,1,f6da4e52,54532b6c30ef4219a340531901e77e35,2023-05-25_02-30-35,1684978235,378.0475811958313,2586,gpu-e-12,10.43.6.12,"{'tag': 'pretrained_trail1_n-aug4', 'alpha': 0.1, 'n_aug': 4, 'aug_method': <function influential_aug at 0x2ba354f58d08>, 'aug_mode': <function backtranslation at 0x2ba354af1158>, 'prob': 0.819612448506058, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_aug', 'backtranslation', 0.819612448506058)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 5000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",378.0475811958313,0,1,0.004670858383178711,"23_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.1000,aug=None,aug_method=function_influential_aug_at_0x2ba354f58d08,aug_mode=function_backtranslation_at_0x2ba354af1158,class_imbalance=0.7500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=4,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.8196,seed=42,sparsity=5000,tag=pretrained_trail1_n-aug4,topN=3,trail=1,until=5","[[('influential_aug', 'backtranslation', 0.819612448506058)]]"
0.22103853523731232,92.96148738379813,92.96148738379813,92.08953655930816,92.971950793692,0.480081839135392,92.96148738379813,1124.049687385559,True,281.03308749198914,,,1,7ff124ff,bd6bbda21b284beb930dd1326fa6da32,2023-05-25_01-34-15,1684974855,281.03308749198914,14210,gpu-e-12,10.43.6.12,"{'tag': 'pretrained_trail1_n-aug4', 'alpha': 0.1, 'n_aug': 4, 'aug_method': <function random_aug at 0x2ba354f58c80>, 'aug_mode': <function backtranslation at 0x2ba354af1158>, 'prob': 0.5561952902917618, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_aug', 'backtranslation', 0.5561952902917618)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 5000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",281.03308749198914,0,1,0.004383087158203125,"12_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.1000,aug=None,aug_method=function_random_aug_at_0x2ba354f58c80,aug_mode=function_backtranslation_at_0x2ba354af1158,class_imbalance=0.7500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=4,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.5562,seed=42,sparsity=5000,tag=pretrained_trail1_n-aug4,topN=3,trail=1,until=5","[[('random_aug', 'backtranslation', 0.5561952902917618)]]"
0.24584364891052246,92.82868525896414,92.82868525896414,91.86642876574227,92.8063936027505,0.47564926622194825,92.82868525896414,744.3496389389038,True,186.1003646850586,,,1,58ac6902,f7c8b02677304d80a4a2df98b8056ccb,2023-05-25_01-12-09,1684973529,186.1003646850586,6573,gpu-e-12,10.43.6.12,"{'tag': 'pretrained_trail1_n-aug4', 'alpha': 0.1, 'n_aug': 4, 'aug_method': <function random_forget_majority at 0x2ba354f58ea0>, 'aug_mode': <function eda at 0x2ba354af11e0>, 'prob': 0.30143132847528165, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_forget_majority', 'eda', 0.30143132847528165)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 5000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",186.1003646850586,0,1,0.004442691802978516,"7_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.1000,aug=None,aug_method=function_random_forget_majority_at_0x2ba354f58ea0,aug_mode=function_eda_at_0x2ba354af11e0,class_imbalance=0.7500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=4,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.3014,seed=42,sparsity=5000,tag=pretrained_trail1_n-aug4,topN=3,trail=1,until=5","[[('random_forget_majority', 'eda', 0.30143132847528165)]]"
0.2568624019622803,92.82868525896414,92.82868525896414,91.74342105263158,92.74917872370168,0.47564926622194825,92.82868525896414,973.7987260818481,True,243.4739122390747,,,1,037edc30,cfd11d53fee7421f8627d9cd24f43d72,2023-05-25_02-00-36,1684976436,243.4739122390747,24686,gpu-e-12,10.43.6.12,"{'tag': 'pretrained_trail1_n-aug4', 'alpha': 0.1, 'n_aug': 4, 'aug_method': <function full_minority at 0x2ba354f58a60>, 'aug_mode': <function eda at 0x2ba354af11e0>, 'prob': 0.30018911609428756, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('full_minority', 'eda', 0.30018911609428756)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 5000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",243.4739122390747,0,1,0.006037235260009766,"17_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.1000,aug=None,aug_method=function_full_minority_at_0x2ba354f58a60,aug_mode=function_eda_at_0x2ba354af11e0,class_imbalance=0.7500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=4,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.3002,seed=42,sparsity=5000,tag=pretrained_trail1_n-aug4,topN=3,trail=1,until=5","[[('full_minority', 'eda', 0.30018911609428756)]]"
0.2875220477581024,92.82868525896414,92.82868525896414,91.66844244828377,92.7130738756935,0.4806860494048098,92.82868525896414,1122.10218334198,True,280.5552477836609,,,1,04bc0679,695cc6441eae488ead6cbff6488d44bc,2023-05-25_02-52-04,1684979524,280.5552477836609,10830,gpu-e-12,10.43.6.12,"{'tag': 'pretrained_trail1_n-aug4', 'alpha': 0.1, 'n_aug': 4, 'aug_method': <function influential_aug at 0x2ba354f58d08>, 'aug_mode': <function backtranslation at 0x2ba354af1158>, 'prob': 0.9034623389660363, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_aug', 'backtranslation', 0.9034623389660363)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 5000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",280.5552477836609,0,1,0.004303455352783203,"28_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.1000,aug=None,aug_method=function_influential_aug_at_0x2ba354f58d08,aug_mode=function_backtranslation_at_0x2ba354af1158,class_imbalance=0.7500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=4,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.9035,seed=42,sparsity=5000,tag=pretrained_trail1_n-aug4,topN=3,trail=1,until=5","[[('influential_aug', 'backtranslation', 0.9034623389660363)]]"
0.2516409158706665,92.69588313413014,92.69588313413014,91.61824617645094,92.62803191827628,0.47254432285704917,92.69588313413014,685.8093280792236,True,171.46927070617676,,,1,8aae6dee,054dd086882847348a8527c3ad58eb72,2023-05-25_01-23-52,1684974232,171.46927070617676,11050,gpu-e-12,10.43.6.12,"{'tag': 'pretrained_trail1_n-aug4', 'alpha': 0.1, 'n_aug': 4, 'aug_method': <function influential_majority_forget at 0x2ba354af1048>, 'aug_mode': <function backtranslation at 0x2ba354af1158>, 'prob': 0.5029809016019574, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_majority_forget', 'backtranslation', 0.5029809016019574)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 5000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",171.46927070617676,0,1,0.0044972896575927734,"10_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.1000,aug=None,aug_method=function_influential_majority_forget_at_0x2ba354af1048,aug_mode=function_backtranslation_at_0x2ba354af1158,class_imbalance=0.7500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=4,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.5030,seed=42,sparsity=5000,tag=pretrained_trail1_n-aug4,topN=3,trail=1,until=5","[[('influential_majority_forget', 'backtranslation', 0.5029809016019574)]]"
0.3690264821052551,92.43027888446214,92.43027888446214,91.31345512832189,92.35996035166812,0.47564926622194825,92.43027888446214,1194.4961156845093,True,298.642431974411,,,1,2f018f4f,db322e62a2fe41df98a8e53ba661f6f6,2023-05-25_01-29-12,1684974552,298.642431974411,12208,gpu-e-12,10.43.6.12,"{'tag': 'pretrained_trail1_n-aug4', 'alpha': 0.1, 'n_aug': 4, 'aug_method': <function influential_minority_aug at 0x2ba354f58d90>, 'aug_mode': <function backtranslation at 0x2ba354af1158>, 'prob': 0.30823160962565976, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_minority_aug', 'backtranslation', 0.30823160962565976)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 5000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",298.642431974411,0,1,0.004809379577636719,"11_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.1000,aug=None,aug_method=function_influential_minority_aug_at_0x2ba354f58d90,aug_mode=function_backtranslation_at_0x2ba354af1158,class_imbalance=0.7500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=4,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.3082,seed=42,sparsity=5000,tag=pretrained_trail1_n-aug4,topN=3,trail=1,until=5","[[('influential_minority_aug', 'backtranslation', 0.30823160962565976)]]"
0.36246350407600403,92.43027888446214,92.43027888446214,91.21567551968957,92.31315641714481,0.4802123464827837,92.43027888446214,1394.6425647735596,True,348.68913745880127,,,1,50b75eaf,ddf6bb37d4e0441a9aa9d62857ffd5a7,2023-05-25_02-38-31,1684978711,348.68913745880127,5634,gpu-e-12,10.43.6.12,"{'tag': 'pretrained_trail1_n-aug4', 'alpha': 0.1, 'n_aug': 4, 'aug_method': <function influential_aug at 0x2ba354f58d08>, 'aug_mode': <function backtranslation at 0x2ba354af1158>, 'prob': 0.8009434371308817, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_aug', 'backtranslation', 0.8009434371308817)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 5000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",348.68913745880127,0,1,0.004445552825927734,"25_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.1000,aug=None,aug_method=function_influential_aug_at_0x2ba354f58d08,aug_mode=function_backtranslation_at_0x2ba354af1158,class_imbalance=0.7500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=4,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.8009,seed=42,sparsity=5000,tag=pretrained_trail1_n-aug4,topN=3,trail=1,until=5","[[('influential_aug', 'backtranslation', 0.8009434371308817)]]"
0.29682567715644836,92.29747675962815,92.29747675962815,91.15137123962656,92.22135166973874,0.47564926622194825,92.29747675962815,757.3488206863403,True,189.34546279907227,,,1,f781d959,d2586b82444e4897b3e131b094c2e026,2023-05-25_00-51-10,1684972270,189.34546279907227,32023,gpu-e-12,10.43.6.12,"{'tag': 'pretrained_trail1_n-aug4', 'alpha': 0.1, 'n_aug': 4, 'aug_method': <function random_forget_majority at 0x2ba354f58ea0>, 'aug_mode': <function backtranslation at 0x2ba354af1158>, 'prob': 0.3793202584259968, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_forget_majority', 'backtranslation', 0.3793202584259968)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 5000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",189.34546279907227,0,1,0.0049054622650146484,"3_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.1000,aug=None,aug_method=function_random_forget_majority_at_0x2ba354f58ea0,aug_mode=function_backtranslation_at_0x2ba354af1158,class_imbalance=0.7500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=4,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.3793,seed=42,sparsity=5000,tag=pretrained_trail1_n-aug4,topN=3,trail=1,until=5","[[('random_forget_majority', 'backtranslation', 0.3793202584259968)]]"
0.31865423917770386,92.29747675962815,92.29747675962815,91.05129003704553,92.17330157018931,0.47564926622194825,92.29747675962815,900.414737701416,True,225.11593461036682,,,1,ff25a158,8351ff15b3274451ac6a9adde7e229f2,2023-05-25_00-55-19,1684972519,225.11593461036682,897,gpu-e-12,10.43.6.12,"{'tag': 'pretrained_trail1_n-aug4', 'alpha': 0.1, 'n_aug': 4, 'aug_method': <function random_forget_majority at 0x2ba354f58ea0>, 'aug_mode': <function backtranslation at 0x2ba354af1158>, 'prob': 0.13690366681711363, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_forget_majority', 'backtranslation', 0.13690366681711363)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 5000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",225.11593461036682,0,1,0.004268646240234375,"4_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.1000,aug=None,aug_method=function_random_forget_majority_at_0x2ba354f58ea0,aug_mode=function_backtranslation_at_0x2ba354af1158,class_imbalance=0.7500,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=4,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.1369,seed=42,sparsity=5000,tag=pretrained_trail1_n-aug4,topN=3,trail=1,until=5","[[('random_forget_majority', 'backtranslation', 0.13690366681711363)]]"
