eval_loss,eval_accuracy,eval_micro_f1,eval_macro_f1,eval_weighted_f1,n_dist,opt_object,elapsed_time,done,time_this_iter_s,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,config,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag
0.5377494096755981,75.5,75.5,47.548704774138294,66.69342753157781,0.7218358141390249,75.5,694.6333723068237,True,173.66678071022034,,,1,bda06d47,7cc2a448a77b4d60b9fac8cb0eb77d52,2023-05-24_16-49-35,1684943375,173.66678071022034,1831,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function random_forget at 0x2b20d4ebbe18>, 'aug_mode': <function backtranslation at 0x2b20d4a0d158>, 'prob': 0.7793739869793536, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_forget', 'backtranslation', 0.7793739869793536)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",173.66678071022034,0,1,0.004351615905761719,"3_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_random_forget_at_0x2b20d4ebbe18,aug_mode=function_backtranslation_at_0x2b20d4a0d158,class_imbalance=0.7500,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.7794,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('random_forget', 'backtranslation', 0.7793739869793536)]]"
0.567011296749115,75.0,75.0,42.857142857142854,64.28571428571428,0.7212240804125908,75.0,447.3925495147705,True,111.87492752075195,,,1,3e117862,080d400dfbc54a3580f55c4de2f1cb7d,2023-05-24_18-14-11,1684948451,111.87492752075195,27325,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function random_aug at 0x2b20d4ebbc80>, 'aug_mode': <function backtranslation at 0x2b20d4a0d158>, 'prob': 0.23729633398973504, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_aug', 'backtranslation', 0.23729633398973504)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",111.87492752075195,0,1,0.0043337345123291016,"27_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_random_aug_at_0x2b20d4ebbc80,aug_mode=function_backtranslation_at_0x2b20d4a0d158,class_imbalance=0.7500,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.2373,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('random_aug', 'backtranslation', 0.23729633398973504)]]"
0.5635412931442261,75.0,75.0,42.857142857142854,64.28571428571428,0.7219615098665714,75.0,426.19166469573975,True,106.57625651359558,,,1,095dc4e4,ddc6bf7fb73846c9947ad5e79eeac7a1,2023-05-24_18-22-11,1684948931,106.57625651359558,29793,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function influential_majority_forget at 0x2b20d4a0d048>, 'aug_mode': <function backtranslation at 0x2b20d4a0d158>, 'prob': 0.5821776885489904, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_majority_forget', 'backtranslation', 0.5821776885489904)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",106.57625651359558,0,1,0.00466609001159668,"30_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_majority_forget_at_0x2b20d4a0d048,aug_mode=function_backtranslation_at_0x2b20d4a0d158,class_imbalance=0.7500,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.5822,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('influential_majority_forget', 'backtranslation', 0.5821776885489904)]]"
0.5599521994590759,74.75,74.75,42.775393419170236,64.16309012875536,0.7212240804125908,74.75,451.40959072113037,True,112.86464834213257,,,1,2fe64282,f406863ae6484d87b9d985c9877d3c81,2023-05-24_16-58-15,1684943895,112.86464834213257,4744,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function influential_minority_aug at 0x2b20d4ebbd90>, 'aug_mode': <function eda at 0x2b20d4a0d1e0>, 'prob': 0.49968770541524765, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_minority_aug', 'eda', 0.49968770541524765)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",112.86464834213257,0,1,0.004605770111083984,"6_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_minority_aug_at_0x2b20d4ebbd90,aug_mode=function_eda_at_0x2b20d4a0d1e0,class_imbalance=0.7500,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.4997,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('influential_minority_aug', 'eda', 0.49968770541524765)]]"
0.5409559011459351,74.75,74.75,45.51658103059972,65.47113322814258,0.7212240804125908,74.75,1032.4252967834473,True,258.1253921985626,,,1,218aec36,1768325c32554e50a1c48971ea5fe081,2023-05-24_17-25-32,1684945532,258.1253921985626,10451,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function random_forget_majority at 0x2b20d4ebbea0>, 'aug_mode': <function backtranslation at 0x2b20d4a0d158>, 'prob': 0.18601530081072049, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_forget_majority', 'backtranslation', 0.18601530081072049)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",258.1253921985626,0,1,0.004346370697021484,"12_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_random_forget_majority_at_0x2b20d4ebbea0,aug_mode=function_backtranslation_at_0x2b20d4a0d158,class_imbalance=0.7500,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.1860,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('random_forget_majority', 'backtranslation', 0.18601530081072049)]]"
0.5506736040115356,74.75,74.75,42.775393419170236,64.16309012875536,0.7207235801448251,74.75,670.5025901794434,True,167.6516547203064,,,1,6362e0a1,a6fe6b88ad7548978508e43c4e0fa5e7,2023-05-24_17-49-58,1684946998,167.6516547203064,18238,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function influential_aug at 0x2b20d4ebbd08>, 'aug_mode': <function backtranslation at 0x2b20d4a0d158>, 'prob': 0.5770319223069532, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_aug', 'backtranslation', 0.5770319223069532)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",167.6516547203064,0,1,0.0048558712005615234,"19_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_aug_at_0x2b20d4ebbd08,aug_mode=function_backtranslation_at_0x2b20d4a0d158,class_imbalance=0.7500,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.5770,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('influential_aug', 'backtranslation', 0.5770319223069532)]]"
0.5385581254959106,74.75,74.75,42.775393419170236,64.16309012875536,0.6906888107372869,74.75,681.1826810836792,True,170.32498025894165,,,1,0b7c6b22,1291b4a51a7440378b5a49835d7e7b4b,2023-05-24_17-53-11,1684947191,170.32498025894165,19726,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function influential_aug at 0x2b20d4ebbd08>, 'aug_mode': <function eda at 0x2b20d4a0d1e0>, 'prob': 0.9141667281288967, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_aug', 'eda', 0.9141667281288967)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",170.32498025894165,0,1,0.004678010940551758,"20_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_aug_at_0x2b20d4ebbd08,aug_mode=function_eda_at_0x2b20d4a0d1e0,class_imbalance=0.7500,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.9142,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('influential_aug', 'eda', 0.9141667281288967)]]"
0.5752066373825073,74.75,74.75,42.775393419170236,64.16309012875536,0.7212498321927093,74.75,862.147780418396,True,215.56506085395813,,,1,25fc7b5b,a8ff5f807a86451b87d1730df91e2d58,2023-05-24_18-00-44,1684947644,215.56506085395813,22240,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function full at 0x2b20c3a4d598>, 'aug_mode': <function backtranslation at 0x2b20d4a0d158>, 'prob': 0.740686951392609, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('full', 'backtranslation', 0.740686951392609)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",215.56506085395813,0,1,0.004374265670776367,"22_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_full_at_0x2b20c3a4d598,aug_mode=function_backtranslation_at_0x2b20d4a0d158,class_imbalance=0.7500,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.7407,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('full', 'backtranslation', 0.740686951392609)]]"
0.5643953084945679,74.75,74.75,42.775393419170236,64.16309012875536,0.7233368220489068,74.75,866.0354995727539,True,216.53476238250732,,,1,c6eabf38,0af5662dec334f3b9b4b2ad9daa17654,2023-05-24_18-11-56,1684948316,216.53476238250732,26181,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function full at 0x2b20c3a4d598>, 'aug_mode': <function backtranslation at 0x2b20d4a0d158>, 'prob': 0.9985598429315086, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('full', 'backtranslation', 0.9985598429315086)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",216.53476238250732,0,1,0.004375934600830078,"26_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_full_at_0x2b20c3a4d598,aug_mode=function_backtranslation_at_0x2b20d4a0d158,class_imbalance=0.7500,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.9986,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('full', 'backtranslation', 0.9985598429315086)]]"
0.5285745859146118,74.5,74.5,51.957043945174505,68.41175639395225,0.7212240804125908,74.5,677.3631687164307,True,169.35248708724976,,,1,5f3c6e76,8029bebe90324cf891bb217bb6bde720,2023-05-24_16-55-44,1684943744,169.35248708724976,3716,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function influential_minority_aug at 0x2b20d4ebbd90>, 'aug_mode': <function backtranslation at 0x2b20d4a0d158>, 'prob': 0.01167649204169996, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_minority_aug', 'backtranslation', 0.01167649204169996)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",169.35248708724976,0,1,0.004514217376708984,"5_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_minority_aug_at_0x2b20d4ebbd90,aug_mode=function_backtranslation_at_0x2b20d4a0d158,class_imbalance=0.7500,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.0117,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('influential_minority_aug', 'backtranslation', 0.01167649204169996)]]"
0.5540814995765686,74.5,74.5,42.693409742120345,64.04011461318052,0.7211017706326486,74.5,848.2872629165649,True,212.08962202072144,,,1,e7ccfda4,67078e7585fb41a4899b06ba8eb7ddf5,2023-05-24_17-17-34,1684945054,212.08962202072144,9058,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function influential_minority_aug at 0x2b20d4ebbd90>, 'aug_mode': <function backtranslation at 0x2b20d4a0d158>, 'prob': 0.8321377460653611, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'wiki', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'clean_sentences_small_wiki_train.csv', 'test': 'clean_sentences_small_wiki_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_minority_aug', 'backtranslation', 0.8321377460653611)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.75, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_wiki_example.yaml',), 'until': 5}",212.08962202072144,0,1,0.0041692256927490234,"11_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_minority_aug_at_0x2b20d4ebbd90,aug_mode=function_backtranslation_at_0x2b20d4a0d158,class_imbalance=0.7500,config=taa_confs_bert_wiki_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=clean_sentences_small_wiki_test_csv,train=clean_sentences_small_wiki_train_csv,name=wiki,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.8321,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('influential_minority_aug', 'backtranslation', 0.8321377460653611)]]"
